6.5104 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002BD03294BA8>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002BD031FA358>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.5105 	EXP 	window1: mouseVisible = True
6.5105 	EXP 	window1: recordFrameIntervals = False
6.6755 	EXP 	window1: recordFrameIntervals = True
7.6739 	EXP 	window1: recordFrameIntervals = False
7.8777 	EXP 	Created Welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.8804 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.25, 0.25]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
7.8935 	EXP 	Created No_background_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='No_background_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.8 , 0.45]), texRes=128.0, units='height', win=Window(...))
7.8936 	EXP 	window1: mouseVisible = True
7.9501 	EXP 	Created goodbye = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='goodbye', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.0103 	EXP 	Welcome_text: text = 'Welcome!\n\nIn this experiment, you will be presented with some videos.\n\nPlease use the mouse and click on the screen, to indicate where it was the last time that the object appear. \n\nIf you have any questions consult the experimenter.\n\nOnce you have understood this, press SPACEBAR to begin.'
8.0103 	EXP 	Welcome_text: autoDraw = True
9.2166 	DATA 	Keypress: space
9.2245 	EXP 	Welcome_text: autoDraw = False
9.2245 	EXP 	polygon: autoDraw = True
9.4675 	EXP 	Imported VideoStimuli.xlsx as conditions, 4 conditions, 3 params
9.4680 	EXP 	Created sequence: sequential, trialTypes=4, nReps=2, seed=None
9.4682 	EXP 	New trial (rep=0, index=0): {'videos': 'videos/d_c_grasp.mp4', 'DrinkingPass': 'Drinking', 'CongruentIncongruent': 'Congruent'}
9.5750 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/d_c_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
10.3855 	EXP 	polygon: autoDraw = False
10.3855 	EXP 	polygon: autoDraw = False
10.3855 	EXP 	Trial_videos: autoLog = True
10.3855 	EXP 	Trial_videos: movie = 'videos/d_c_grasp.mp4'
10.3855 	EXP 	Trial_videos: size = array([840., 460.])
10.3855 	EXP 	Trial_videos: ori = 0.0
10.3855 	EXP 	Trial_videos: autoDraw = True
12.5046 	EXP 	Set Trial_videos finished
12.5110 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
12.5112 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
12.5114 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
12.5676 	EXP 	Trial_videos: autoDraw = False
12.5676 	EXP 	No_background_image: image = 'image/nobackground.png'
12.5676 	EXP 	No_background_image: autoDraw = True
13.1870 	DATA 	Mouse: Left button down, pos=(940,569)
13.1896 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
13.2167 	EXP 	No_background_image: autoDraw = False
13.2167 	EXP 	No_background_image: image = 'image/nobackground.png'
13.2167 	EXP 	No_background_image: autoDraw = True
13.4055 	DATA 	Mouse:  Left button up, pos=(940,569)
19.3824 	DATA 	Mouse: Left button down, pos=(924,552)
19.3849 	EXP 	New trial (rep=0, index=1): {'videos': 'videos/d_in_grasp.mp4', 'DrinkingPass': 'Drinking', 'CongruentIncongruent': 'Incongruent'}
19.3853 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/d_in_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
20.1754 	DATA 	Mouse:  Left button up, pos=(924,552)
20.1941 	EXP 	No_background_image: autoDraw = False
20.1941 	EXP 	Trial_videos: autoLog = True
20.1941 	EXP 	Trial_videos: movie = 'videos/d_in_grasp.mp4'
20.1941 	EXP 	Trial_videos: size = array([840., 460.])
20.1941 	EXP 	Trial_videos: ori = 0.0
20.1941 	EXP 	Trial_videos: autoDraw = True
22.2628 	EXP 	Set Trial_videos finished
22.2700 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
22.2703 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
22.2706 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
22.3084 	EXP 	Trial_videos: autoDraw = False
22.3084 	EXP 	No_background_image: image = 'image/nobackground.png'
22.3084 	EXP 	No_background_image: autoDraw = True
25.2445 	DATA 	Mouse: Left button down, pos=(881,507)
25.2475 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
25.2730 	EXP 	No_background_image: autoDraw = False
25.2730 	EXP 	No_background_image: image = 'image/nobackground.png'
25.2730 	EXP 	No_background_image: autoDraw = True
25.4770 	DATA 	Mouse:  Left button up, pos=(881,507)
26.8756 	DATA 	Mouse: Left button down, pos=(881,507)
26.8783 	EXP 	New trial (rep=0, index=2): {'videos': 'videos/pass_c_grasp.mp4', 'DrinkingPass': 'Passing', 'CongruentIncongruent': 'Congruent'}
26.8786 	EXP 	Created Trial_videos = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=0.0, filename='videos/pass_c_grasp.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Trial_videos', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
27.6638 	DATA 	Mouse:  Left button up, pos=(881,507)
27.6707 	EXP 	No_background_image: autoDraw = False
27.6707 	EXP 	Trial_videos: autoLog = True
27.6707 	EXP 	Trial_videos: movie = 'videos/pass_c_grasp.mp4'
27.6707 	EXP 	Trial_videos: size = array([840., 460.])
27.6707 	EXP 	Trial_videos: ori = 0.0
27.6707 	EXP 	Trial_videos: autoDraw = True
30.1383 	EXP 	Set Trial_videos finished
30.1437 	EXP 	Imported ImageStimuli.xlsx as conditions, 1 conditions, 1 params
30.1440 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
30.1442 	EXP 	New trial (rep=0, index=0): {'filename_image': 'image/nobackground.png'}
30.1689 	EXP 	Trial_videos: autoDraw = False
30.1689 	EXP 	No_background_image: image = 'image/nobackground.png'
30.1689 	EXP 	No_background_image: autoDraw = True
31.1227 	DATA 	Mouse: Left button down, pos=(950,518)
31.1257 	EXP 	New trial (rep=1, index=0): {'filename_image': 'image/nobackground.png'}
31.1512 	EXP 	No_background_image: autoDraw = False
31.1512 	EXP 	No_background_image: image = 'image/nobackground.png'
31.1512 	EXP 	No_background_image: autoDraw = True
